47;373;0;0;0;337;519;0;346;0;552;0;0;228;1322;0;326;402;149;678;803;873;157;491;178;0;0;0;1208;0;0;0;1222
48;724;0;121;0;402;789;0;869;0;12;0;0;0;1641;0;992;183;0;0;1081;798;0;905;402;0;0;0;1067;122;0;0;660
49;669;0;761;0;75;495;0;813;0;110;0;0;0;748;51;183;0;0;551;1300;747;74;572;182;0;0;0;1054;32;0;0;623
50;203;0;227;0;241;291;0;969;0;617;0;0;0;1527;0;188;102;0;382;1054;597;229;292;350;0;0;0;1124;0;0;0;1156
51;550;0;0;0;367;509;0;531;0;12;0;0;321;1040;0;597;159;83;161;1261;1195;0;413;0;0;0;0;1344;388;0;0;620
52;335;0;0;0;0;217;0;875;0;227;0;0;0;1521;0;530;350;211;176;799;1021;46;763;268;0;0;0;1146;0;0;0;1127
53;552;0;255;0;357;1211;0;831;0;207;0;0;75;846;0;217;255;836;323;1306;512;29;680;318;0;0;78;1274;0;0;0;666
54;854;0;0;0;284;285;0;692;0;233;0;0;0;1317;84;344;296;374;29;651;880;221;539;141;0;0;0;981;0;0;0;835
55;754;0;213;0;0;308;0;584;0;452;0;0;0;1238;0;734;178;486;318;1041;1003;0;652;538;0;441;0;1207;0;0;0;777
56;422;0;0;0;282;1189;0;827;0;297;0;0;215;1715;0;229;331;325;1250;1519;1337;0;799;578;0;0;0;1229;0;0;0;1318
57;257;0;71;0;266;1033;0;190;0;556;0;0;0;1075;0;504;393;148;81;967;866;467;481;0;0;0;0;1179;66;0;0;408
58;517;0;0;0;412;481;0;542;0;635;0;0;40;1260;0;159;45;295;324;587;800;502;712;280;0;54;0;1359;53;0;0;755
59;716;0;0;0;598;550;0;943;4;99;0;0;0;1209;0;655;0;424;0;1138;1139;0;552;279;0;0;0;1307;0;0;0;681
60;856;0;0;0;300;492;0;484;0;628;0;0;306;1043;0;553;27;0;568;1346;796;0;888;302;0;0;0;1429;0;0;86;1106
61;861;0;511;0;268;438;0;478;0;195;0;0;66;1646;0;915;310;0;314;1047;1080;0;547;48;0;0;0;1438;0;0;112;548
62;790;0;28;0;339;900;0;39;0;35;0;0;0;1520;0;542;498;506;0;802;1049;110;644;14;0;0;0;865;123;0;0;760
63;742;42;150;0;214;333;0;825;0;330;0;0;194;1592;0;876;0;179;341;449;998;471;447;357;0;0;0;1713;183;0;0;968
64;896;0;73;0;161;886;0;690;0;631;0;0;0;1178;0;441;126;407;119;848;716;210;637;307;0;67;84;1568;191;0;0;752
65;491;0;738;0;396;192;0;813;0;397;0;0;0;1641;0;0;803;0;318;1069;834;64;939;80;0;0;0;944;0;0;0;881
66;984;276;813;0;303;229;0;599;55;327;0;0;0;1000;0;531;195;21;129;1240;757;0;333;412;0;0;0;1230;159;0;0;293
67;1064;0;548;0;0;373;0;1063;0;339;0;0;414;1025;229;194;362;0;829;292;1078;0;8;271;0;0;0;1024;516;0;0;853
68;1157;0;43;0;187;303;0;774;192;537;0;0;0;681;0;464;7;352;0;1038;764;0;706;326;0;0;0;1447;468;0;0;823
69;595;0;263;0;0;698;0;937;0;457;0;0;12;1034;0;488;331;562;249;1105;925;0;528;548;0;196;0;1322;305;0;18;724
70;653;0;0;0;330;436;0;851;0;397;0;0;0;1193;0;421;0;211;22;555;1103;338;694;0;0;0;0;1310;0;0;0;895
71;0;151;673;0;0;99;0;659;0;664;0;0;0;1250;0;550;0;420;668;814;206;0;507;0;0;0;0;736;0;0;0;600
72;478;0;164;0;259;314;0;626;0;640;0;0;126;974;190;411;38;0;600;1184;797;0;827;362;0;166;0;1250;17;0;0;866
73;1060;0;0;0;496;731;0;458;0;102;0;0;33;934;0;768;0;151;0;677;821;0;135;264;0;310;272;1635;0;0;0;866
74;935;0;1032;0;424;351;0;1195;0;629;0;0;0;878;0;711;35;419;881;1400;1085;0;1007;354;0;0;10;1024;0;0;0;435
75;581;0;350;0;0;371;0;702;0;462;0;0;0;993;0;0;24;397;285;872;745;516;857;43;0;0;0;1243;0;0;0;633
76;1071;0;0;0;50;717;0;775;0;256;0;0;0;1556;0;615;0;639;253;1099;1213;43;443;168;0;0;0;1219;0;0;0;496
77;505;0;0;0;717;489;0;505;176;671;0;0;0;1352;0;0;138;303;656;879;1428;217;955;0;0;212;0;1306;158;0;0;738
78;719;0;0;0;305;925;0;699;0;226;0;0;0;1627;0;812;221;215;436;895;1277;205;71;357;0;0;275;983;0;0;0;1106
79;699;0;492;0;14;0;0;542;0;123;0;0;100;917;457;0;0;48;349;679;845;713;585;0;0;0;0;1329;0;0;0;991
80;471;0;86;0;36;55;0;525;0;321;0;0;0;1811;274;560;2;0;417;700;1339;0;399;215;0;0;0;908;215;0;225;1076
81;754;0;215;0;418;718;0;640;0;549;0;0;10;1113;320;164;0;386;362;1512;551;0;720;255;0;0;0;1134;0;0;0;692
82;546;0;0;0;237;385;0;906;0;554;0;0;0;1170;0;220;125;210;246;773;860;140;577;304;0;0;0;1288;110;0;0;847
83;1155;69;379;0;236;840;0;651;0;332;0;0;221;1268;0;555;454;228;493;1130;994;0;290;528;0;0;0;1540;0;0;0;1013
84;679;0;186;0;438;0;0;493;168;342;0;0;21;1450;76;350;150;219;92;579;620;26;453;553;0;0;0;972;509;0;0;755
85;492;219;301;0;433;132;0;680;76;861;0;0;664;1262;0;0;298;290;633;1028;819;475;639;0;0;0;0;1167;45;0;216;821
86;652;0;992;0;590;518;0;397;0;224;0;0;0;1459;0;525;790;24;584;1472;811;0;320;582;0;0;0;1624;0;0;0;1015
87;383;0;139;0;566;0;0;522;264;336;0;0;0;1168;156;384;315;0;260;806;836;278;596;303;0;0;0;1255;4;0;15;1336
88;506;0;0;0;642;339;0;510;0;255;0;0;142;1446;10;290;232;41;460;787;980;246;638;157;0;0;0;1416;0;0;0;962
89;410;0;580;0;0;958;0;592;94;478;0;0;0;1045;0;307;24;201;41;1556;1113;0;642;433;0;0;0;1372;0;0;0;928
90;1072;0;201;0;502;661;0;345;44;0;0;0;0;1151;0;281;0;247;606;872;1253;198;256;306;0;0;0;1517;169;0;0;902
91;692;0;327;0;142;0;0;796;43;313;0;0;429;1096;186;182;0;8;654;851;1065;99;378;595;0;0;0;854;0;0;109;1265
92;1072;0;95;0;135;555;0;243;0;0;0;0;0;1453;0;180;382;350;0;776;1587;20;498;96;0;0;0;1400;63;0;0;1029
93;279;0;0;0;398;358;0;292;0;519;0;0;0;1183;0;225;0;0;150;914;1044;96;509;212;0;0;0;1160;0;0;0;859
94;584;0;184;0;536;512;0;436;33;97;0;0;0;1222;0;918;460;423;831;1076;1073;0;389;435;0;0;0;1143;137;0;0;588
95;163;0;0;0;483;395;0;743;93;126;0;0;339;1264;0;584;0;0;514;1316;1369;533;768;224;0;0;0;1349;0;0;0;179
96;612;0;0;0;570;528;0;977;0;1;0;0;31;1731;0;514;385;358;568;1042;1131;283;259;22;0;0;0;1306;0;0;0;728
97;738;0;0;0;211;489;0;621;0;418;0;0;0;1467;0;296;44;350;108;952;841;422;702;406;0;0;0;1393;86;0;0;627
98;929;0;113;0;356;826;0;583;25;241;0;0;0;1333;0;688;0;0;0;1192;921;127;592;307;0;0;0;1776;0;0;0;1046
99;1133;0;271;0;759;294;0;499;231;0;0;0;0;1526;0;629;601;107;243;1003;1139;335;363;301;0;0;0;1278;63;0;0;1227
100;544;0;37;0;213;56;0;676;0;448;0;0;0;1332;133;130;0;0;54;1110;1148;125;885;290;0;0;0;988;0;0;0;1091
101;701;0;277;0;371;1084;0;627;0;225;0;0;0;1610;0;347;616;0;120;1034;1284;0;277;0;0;0;0;1217;142;0;0;882
102;152;0;0;0;0;736;0;996;0;426;0;0;288;1078;272;158;0;435;1037;1342;747;295;243;122;0;0;0;1096;0;0;52;1066
103;801;0;212;0;48;25;0;846;0;808;0;0;0;1738;0;323;447;0;241;948;1205;0;0;0;0;0;0;1221;381;0;0;922
104;1122;0;98;0;59;570;0;647;0;592;0;0;144;1150;0;540;0;296;0;833;847;0;389;277;0;0;0;1176;286;0;0;791
105;751;0;0;0;0;201;0;757;0;563;0;0;85;1274;0;586;368;0;227;883;1797;324;496;0;0;0;0;1020;79;0;0;1054
106;597;0;6;0;267;583;0;870;0;435;0;0;0;1274;0;910;131;452;350;945;1135;0;0;186;0;63;0;881;317;0;0;1260
107;757;0;0;0;148;568;0;830;0;551;0;0;0;1723;0;479;533;512;450;1006;933;59;242;250;0;294;0;937;28;0;0;720
108;1158;0;27;0;330;850;0;409;0;790;0;0;370;1574;0;1265;0;0;49;944;691;0;677;589;0;0;0;983;19;0;0;645
109;873;0;0;0;156;474;0;915;0;598;0;0;0;984;0;523;329;588;587;1166;765;0;309;606;0;0;69;1677;54;0;2;1041
110;442;396;435;0;291;254;0;448;0;1135;0;0;376;1007;0;166;0;0;559;1522;1626;0;538;886;0;0;0;1338;44;0;0;503
111;443;0;0;0;335;291;0;899;0;393;0;0;0;1472;0;454;154;197;0;935;970;0;113;383;0;0;0;717;208;0;0;939
112;740;0;0;0;203;503;0;761;0;155;0;0;0;1523;0;713;0;10;475;311;1157;630;361;0;0;0;0;770;0;0;30;1469
113;1076;0;0;0;0;320;0;605;0;512;0;0;111;799;0;715;436;223;294;982;1087;0;316;304;0;0;64;1401;7;0;0;762
114;410;0;0;0;393;844;0;892;0;30;0;0;0;1744;0;574;444;448;0;979;1153;245;571;83;0;0;145;757;153;0;0;1011
115;435;0;437;0;0;0;0;432;0;659;0;0;0;956;83;666;414;295;389;788;1060;0;477;0;0;0;0;851;0;0;0;763
116;576;0;543;0;336;16;0;566;0;201;0;0;0;1494;0;194;694;176;24;1270;1427;0;0;216;0;0;0;919;0;0;0;742
117;628;0;0;0;550;75;0;451;269;457;0;0;0;1360;0;26;148;116;712;132;894;484;248;268;0;0;0;1381;89;0;0;785
118;698;0;596;0;101;212;0;552;0;364;0;0;0;804;0;568;88;87;1002;1050;729;362;1219;228;0;0;0;1187;61;0;0;927
119;908;0;207;0;0;222;0;1232;0;459;0;0;0;990;0;696;300;0;889;748;639;439;620;625;0;0;0;1849;0;0;158;1104
120;713;0;0;0;552;0;0;857;0;263;0;0;295;1668;198;397;393;0;292;619;1336;45;554;0;0;0;0;1369;0;0;0;1208
121;1061;0;64;0;319;1124;0;423;113;374;0;0;0;1667;0;733;504;517;0;1107;1139;0;431;190;0;0;0;1425;0;0;0;1082
122;896;47;453;0;166;605;0;617;0;797;0;0;112;924;0;358;118;208;305;1268;917;0;481;195;0;0;0;1193;0;0;0;526
123;791;0;418;0;37;216;0;722;0;355;0;0;0;1267;0;454;26;510;190;1300;600;0;791;522;0;262;49;1118;105;0;0;597
124;715;0;179;0;150;590;0;588;0;386;0;0;347;1232;0;495;46;0;648;522;1168;0;640;495;0;0;0;1098;0;0;0;685
125;633;0;0;0;641;731;0;311;0;114;0;0;0;1306;0;81;189;559;413;897;1422;0;244;288;0;0;0;801;0;0;0;441
126;1107;0;631;0;0;88;0;1047;0;812;0;0;0;1409;0;483;259;62;255;1044;1753;0;559;370;0;0;0;813;0;0;0;265
127;741;0;23;0;52;604;0;818;0;257;0;0;160;1757;0;223;389;250;385;553;817;498;542;101;0;0;0;1524;0;0;0;1178
128;477;0;0;0;208;666;0;374;0;346;0;0;0;1169;0;197;4;199;279;1064;891;85;595;589;0;0;0;936;0;0;87;690
129;911;0;100;0;748;543;0;940;0;633;0;0;0;1530;0;466;185;255;227;1244;1106;159;423;34;0;0;0;1371;221;0;0;1014
130;660;0;0;0;995;437;0;939;443;108;0;0;0;970;0;308;53;142;321;462;771;554;159;76;0;0;0;892;0;0;0;825
131;1012;0;615;0;96;521;0;858;0;326;0;0;374;1306;0;770;555;129;0;1243;1000;0;379;418;0;0;0;1482;0;0;0;341
132;214;0;234;0;288;463;0;368;0;40;0;0;263;1440;186;298;373;341;1086;981;1137;237;435;593;0;0;0;1021;0;0;0;868
133;943;0;0;0;0;650;0;833;0;419;0;0;328;738;0;573;135;0;193;935;800;0;0;218;0;0;0;1330;10;0;0;793
134;527;0;613;0;126;535;0;766;0;821;0;0;0;1333;0;494;294;182;888;1095;1001;0;495;216;0;0;0;1077;0;0;0;552
135;611;0;0;0;913;401;0;860;0;441;0;0;0;1315;0;411;142;215;190;661;925;443;228;122;0;0;0;1392;0;0;0;558
136;618;0;0;0;594;118;0;555;0;245;0;0;0;1049;0;427;48;239;211;1146;980;299;624;292;0;0;0;1108;0;0;0;949
137;958;0;0;0;452;713;0;302;0;364;0;0;0;1330;0;438;314;451;0;820;1595;90;662;50;0;0;0;1515;0;0;0;906
138;492;0;0;0;83;169;0;702;0;360;0;0;27;1196;0;187;351;0;501;794;637;127;720;273;0;0;0;1155;192;0;41;878
139;1042;0;76;0;188;774;82;1165;0;625;0;0;0;963;0;813;524;657;347;912;807;0;656;441;0;212;32;1610;0;0;84;600
140;829;0;217;0;0;489;0;684;0;246;0;0;75;786;0;437;32;0;379;932;971;169;759;436;0;0;0;1364;71;0;207;1100
141;989;0;251;0;0;372;0;874;0;525;0;0;0;929;0;767;119;38;784;1045;813;0;167;759;0;0;0;2077;0;0;0;394
142;335;0;496;0;177;985;0;637;0;527;0;0;0;2076;0;750;758;406;0;956;1746;322;79;0;0;0;0;1319;0;0;0;718
143;456;0;0;0;257;385;0;764;0;54;0;0;59;1421;0;444;0;152;179;500;955;312;678;241;0;0;0;1279;42;0;0;1091
144;325;0;71;0;175;892;0;603;0;584;0;0;137;1063;0;485;363;328;129;1087;1237;0;472;257;0;0;165;1157;0;0;0;562
145;713;0;78;0;121;575;0;796;95;839;0;0;111;1073;0;165;196;94;491;1163;864;0;617;136;0;0;0;1527;0;0;15;760
146;699;0;0;0;267;341;0;721;0;688;0;0;74;1438;0;173;181;0;387;940;993;490;892;203;0;0;0;1046;152;0;0;1027
147;613;0;198;0;414;615;0;861;0;18;0;0;0;1621;0;207;203;225;359;837;1420;0;319;186;0;0;0;1634;0;0;0;930
148;520;0;0;0;518;242;0;832;125;531;0;0;0;939;0;410;67;0;223;563;993;271;448;0;0;0;0;1206;0;0;0;787
149;574;0;0;0;265;397;0;452;0;416;0;0;0;1323;0;214;174;167;453;630;1035;191;782;425;0;0;0;1400;0;0;0;686
150;666;0;0;0;572;169;0;632;0;349;0;0;105;1043;0;141;548;76;240;1408;1385;0;343;659;0;0;0;1095;0;0;0;946
151;578;0;136;0;143;150;0;587;0;789;0;0;263;1254;0;211;22;0;287;1114;1037;547;834;286;0;0;0;1045;0;0;0;1203
152;1072;0;0;0;247;871;0;906;0;591;0;0;0;1684;0;586;67;493;337;833;477;140;247;301;0;0;0;1448;0;0;0;808
153;606;0;269;0;0;541;0;803;0;711;0;0;0;1009;23;388;0;53;544;713;941;338;407;6;0;0;0;1112;0;0;221;661
154;618;0;0;0;138;576;0;692;0;499;0;0;0;962;0;689;0;443;0;1001;883;115;435;0;0;87;0;1149;302;0;0;1099
155;618;105;678;0;182;1028;0;225;0;304;0;0;0;1152;0;215;393;76;871;1382;1098;113;916;284;0;0;0;985;0;0;111;962
156;905;0;505;0;442;658;0;237;0;541;0;0;0;1048;0;411;28;410;610;1351;1040;199;1276;386;0;0;235;1427;0;0;0;455
157;678;0;24;0;408;929;0;661;33;431;0;0;707;1204;0;475;0;0;55;947;854;0;412;0;0;0;0;991;0;0;0;621
158;841;0;0;0;407;356;0;483;0;456;0;0;0;1295;0;319;562;345;612;1099;1301;65;349;70;0;0;0;1292;0;0;0;775
159;481;0;0;0;661;853;0;822;160;334;0;0;261;1156;0;554;0;427;221;730;1262;93;215;249;0;0;0;1173;0;0;0;921
160;838;0;261;0;100;785;0;638;0;792;0;0;0;1138;0;150;40;481;195;1215;1083;115;174;214;0;0;0;1372;0;0;7;425
161;652;0;326;0;255;277;0;691;0;335;0;0;425;803;202;640;430;154;209;1140;1139;0;514;646;0;0;0;963;106;0;0;614
162;645;0;0;0;364;424;0;543;12;193;0;0;0;1343;0;483;367;340;0;1298;1129;0;566;180;0;0;0;1688;162;0;0;648
163;613;0;257;0;82;261;0;666;0;467;0;0;0;1005;0;15;17;42;261;1267;938;387;588;271;0;0;0;1144;0;0;139;744
164;1006;146;225;0;234;779;0;692;0;305;0;0;95;1874;0;428;755;224;819;936;1418;0;409;317;0;0;0;1237;68;0;0;1010
165;501;0;523;0;0;466;0;562;0;187;0;0;0;996;224;0;100;51;301;1404;688;0;801;371;0;0;0;1283;0;0;225;840
166;664;0;76;0;93;636;0;597;0;148;0;0;0;1356;0;689;0;222;286;995;939;0;222;261;0;0;0;891;391;0;0;724
167;578;0;0;0;269;211;0;0;0;0;0;0;0;1393;0;1125;0;0;335;1180;913;0;413;582;0;0;0;1167;0;0;0;396
168;985;0;121;0;502;743;0;336;0;456;0;0;0;1408;0;39;90;187;177;923;1095;0;339;238;0;0;0;1361;0;0;0;532
169;393;0;159;0;477;820;0;373;8;1218;0;0;0;1289;0;480;398;0;485;1271;1362;0;348;750;0;0;0;1243;176;0;0;179
170;640;0;223;0;363;262;0;503;0;756;0;0;0;437;77;329;287;0;649;1216;1053;36;459;448;0;0;0;1258;0;0;0;803
171;647;0;43;0;57;942;0;766;0;306;0;0;0;1303;0;778;65;204;655;1208;668;0;487;300;0;0;0;1382;297;0;53;494
172;588;0;259;0;145;554;0;626;0;499;0;0;0;1210;0;0;0;257;416;967;1031;7;815;487;0;0;14;1023;188;0;0;841
173;491;0;55;0;540;219;0;629;0;693;0;0;451;1601;0;494;395;505;590;1167;802;44;180;503;0;39;0;1131;0;0;0;556
174;537;0;325;0;192;696;0;293;0;565;0;0;0;1467;0;338;163;424;609;1106;984;296;895;650;0;0;0;1434;0;0;0;745
175;558;0;952;0;0;284;0;549;0;618;0;0;0;1154;51;581;0;0;383;1128;693;615;348;585;0;0;0;1338;0;0;0;615
176;835;0;0;0;570;782;0;309;0;406;0;0;261;1173;0;640;85;0;309;854;1176;0;672;156;0;0;0;1473;0;0;0;797
177;436;0;0;0;203;250;0;452;90;155;0;0;0;1497;0;574;263;479;791;869;1040;0;715;300;0;0;0;1126;0;0;0;1020
178;1137;0;0;0;482;643;0;230;0;379;0;0;438;1545;0;1140;161;0;0;626;1250;0;735;40;0;0;0;1558;0;0;0;822
179;591;0;94;0;676;39;0;377;54;93;0;0;0;1278;0;588;349;0;167;636;940;185;644;0;0;0;0;1590;0;0;0;1110
180;1124;0;102;0;219;684;0;601;0;408;0;0;0;1711;0;172;23;171;365;1290;1747;253;842;302;0;0;16;1250;0;0;0;565
181;424;0;191;0;9;656;0;1111;207;134;0;0;0;1659;84;134;272;0;616;1101;1061;381;445;0;0;0;0;1273;286;0;10;883
182;421;0;90;0;206;156;0;818;0;530;0;0;217;1188;0;175;257;112;645;1032;905;400;750;450;0;0;0;1203;0;0;0;989
183;771;0;0;0;442;576;0;581;0;295;0;0;0;1222;0;251;332;497;0;934;1170;422;655;228;0;0;0;1206;0;0;0;902
184;556;0;189;0;0;859;0;89;0;124;0;0;28;1411;0;724;409;55;350;1138;1170;169;437;860;0;0;0;1465;122;0;0;817
185;919;0;151;0;525;54;0;775;425;330;0;0;0;1238;0;448;666;66;589;1376;1127;266;258;485;0;0;0;890;0;0;0;623
186;793;0;243;0;533;530;0;400;0;248;0;0;9;1268;0;913;596;0;180;971;1592;1;488;716;0;0;0;1417;0;0;18;1373
187;242;15;0;0;279;473;0;711;0;712;0;0;0;1295;0;958;0;386;287;1238;999;490;358;0;0;0;0;1247;0;0;0;293
188;852;0;322;0;281;138;0;510;0;237;0;0;56;998;56;169;0;0;566;807;1132;72;565;406;0;0;0;1234;276;0;75;730
189;1433;0;190;0;246;741;0;851;0;542;0;0;0;1770;0;210;550;375;0;637;836;0;478;0;0;0;0;797;185;0;0;308
190;792;0;0;0;247;832;0;382;0;381;0;0;66;1699;0;560;179;267;0;656;897;0;406;159;0;0;0;1405;138;0;0;1024
191;901;0;0;0;629;481;0;557;0;393;0;0;0;1271;0;0;414;450;352;774;1740;0;368;103;0;0;0;1329;0;0;0;823
192;691;0;0;0;422;364;0;798;0;125;0;0;0;1613;0;232;254;74;301;798;1025;78;646;462;0;0;0;1208;0;0;157;806
193;582;0;4;0;44;915;0;553;0;394;0;0;8;1496;0;196;0;0;410;611;875;50;424;0;0;0;0;1027;0;0;0;818
194;977;0;61;0;321;686;0;225;0;114;0;0;0;1178;0;235;180;595;76;914;1668;258;200;47;0;0;0;995;0;0;0;675
195;307;0;551;0;401;0;0;938;20;691;0;0;0;1523;43;16;476;0;454;355;358;0;404;82;0;0;0;961;0;0;164;721
196;858;0;0;0;648;97;0;702;0;10;0;0;71;1460;0;640;115;31;384;477;856;132;957;511;0;0;0;1180;0;0;0;1043
197;576;0;79;0;297;640;0;599;0;386;0;0;0;1572;0;483;0;495;364;831;455;252;785;273;0;0;0;1149;314;0;199;977
198;363;0;135;0;399;213;0;614;482;612;0;0;182;1153;34;482;541;0;510;751;773;0;298;170;0;0;0;1453;45;0;0;768
199;592;294;3;0;0;259;0;729;0;351;0;0;203;933;0;336;1;489;99;1429;1274;107;616;522;0;0;169;1821;0;0;0;575
200;829;0;0;0;375;910;0;564;0;464;0;0;0;1444;0;341;95;472;0;835;1138;112;513;89;0;33;0;1282;168;0;0;805
201;844;0;472;0;215;776;0;834;0;251;0;0;0;1216;0;328;0;358;0;1391;1156;440;575;400;0;0;0;1264;103;0;0;797
